Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2023,Negative Regulation Of Mitotic Metaphase/Anaphase Transition (GO:0045841),18/28,2.6297659205067086e-10,5.207220488437449e-07,0,0,12.437465346534651,274.3575019665401,ZWILCH;PLK1;BUB1B;TTK;TEX14;HASPIN;NDC80;ZWINT;CDC20;CENPF;NUF2;KNTC1;FBXO5;TRIP13;BUB1;SPC24;MAD2L1;SPC25
GO_Biological_Process_2023,Mitotic Spindle Assembly Checkpoint Signaling (GO:0007094),17/26,5.644683456300758e-10,5.207220488437449e-07,0,0,13.047242016363157,277.8428037181759,ZWILCH;PLK1;BUB1B;TTK;TEX14;HASPIN;NDC80;ZWINT;CDC20;CENPF;NUF2;KNTC1;TRIP13;BUB1;SPC24;MAD2L1;SPC25
GO_Biological_Process_2023,Mitotic Spindle Checkpoint Signaling (GO:0071174),17/26,5.644683456300758e-10,5.207220488437449e-07,0,0,13.047242016363157,277.8428037181759,ZWILCH;PLK1;BUB1B;TTK;TEX14;HASPIN;NDC80;ZWINT;CDC20;CENPF;NUF2;KNTC1;TRIP13;BUB1;SPC24;MAD2L1;SPC25
GO_Biological_Process_2023,Spindle Assembly Checkpoint Signaling (GO:0071173),17/26,5.644683456300758e-10,5.207220488437449e-07,0,0,13.047242016363157,277.8428037181759,ZWILCH;PLK1;BUB1B;TTK;TEX14;HASPIN;NDC80;ZWINT;CDC20;CENPF;NUF2;KNTC1;TRIP13;BUB1;SPC24;MAD2L1;SPC25
GO_Biological_Process_2023,Mitotic Sister Chromatid Segregation (GO:0000070),39/111,1.0861415527499216e-09,8.015724659294423e-07,0,0,3.7607328274760383,77.62391091934312,CDCA5;NCAPG2;KIF14;CDCA8;NCAPG;KIF11;SMC4;NCAPH;CCNB1;DSN1;NUSAP1;RRS1;KNTC1;SPDL1;MISP;CEP55;DLGAP5;SPAG5;PLK1;KIF23;TEX14;KIF22;KNSTRN;NDC80;ZWINT;SGO1;TPX2;CENPE;KIF18A;KIF18B;PSRC1;ESPL1;KIFC2;KIFC1;CENPI;PRC1;CENPK;CHMP4C;KIF2C
GO_Biological_Process_2023,Sister Chromatid Segregation (GO:0000819),18/34,2.0628076799128657e-08,1.2686267231464123e-05,0,0,7.770742574257426,137.51582202108528,TOP2A;SPAG5;NCAPG2;PLK1;SMC4;KNSTRN;NDC80;ZWINT;SGO1;DSN1;KIF18A;KIF18B;ESPL1;CENPI;KIFC1;CENPK;NUSAP1;KNTC1
GO_Biological_Process_2023,Microtubule Cytoskeleton Organization Involved In Mitosis (GO:1902850),23/59,3.2684351959067015e-07,0.00017229322675565325,0,0,4.416699735449735,65.95804122866275,STIL;PLK1;CDCA8;TTK;KIF11;WDR62;AURKB;NDC80;FAM110A;CENPE;CCNB1;ESPL1;KIF4B;KIF4A;NUF2;STMN1;NUSAP1;CDK1;TACC3;RCC1;BIRC5;DLGAP5;SPC25
GO_Biological_Process_2023,Mitotic Nuclear Division (GO:0140014),19/45,8.060416326015476e-07,0.00037178670303746384,0,0,5.046766426916982,70.81183804850804,SPAG5;UBE2C;NCAPG2;PLK1;SMC4;KNSTRN;NDC80;ZWINT;SGO1;DSN1;KIF18A;KIF18B;ESPL1;CENPI;KIFC1;UBE2S;CENPK;NUSAP1;KNTC1
GO_Biological_Process_2023,"Protein Localization To Chromosome, Centromeric Region (GO:0071459)",11/18,1.8528380753191008e-06,0.0007596636108808313,0,0,10.829948092981269,142.9422322460304,MTBP;H2AC8;H4C9;ZWILCH;H2BC11;CDK1;TTK;KNL1;SPDL1;HASPIN;CENPA
GO_Biological_Process_2023,Mitotic Spindle Organization (GO:0007052),26/85,1.174104747910478e-05,0.0043324465197896,0,0,3.0460529416914137,34.58007088777226,CDCA8;TTK;KIF11;WDR62;AURKB;AURKA;FAM110A;CCNB1;NUF2;STMN1;RCC1;MISP;DLGAP5;STIL;PLK1;KIF23;NDC80;CENPE;TPX2;KIFC2;KIFC1;KIF4B;PRC1;KIF4A;BIRC5;SPC25
GO_Biological_Process_2023,Regulation Of Attachment Of Spindle Microtubules To Kinetochore (GO:0051988),7/9,1.518017736666626e-05,0.0050922594984544,0,0,24.090102523659304,267.292216806442,CCNB1;RACGAP1;SPAG5;RCC2;NEK2;ECT2;KNSTRN
GO_Biological_Process_2023,Mitotic Cytokinesis (GO:0000281),20/59,2.2273078523138467e-05,0.006848971645865,0,0,3.5403518399951217,37.9247157051192,RTKN;PLK1;CKAP2;CDCA8;KIF23;CENPA;AURKB;CIT;ANLN;ESPL1;RACGAP1;KIF4B;KIF4A;STMN1;NUSAP1;BIRC5;TRIM36;KIF20A;ECT2;CEP55
GO_Biological_Process_2023,Cytoskeleton-Dependent Cytokinesis (GO:0061640),24/81,4.4874018406062526e-05,0.0110717135113593,0,0,2.9084223062618837,29.11811079336769,RTKN;PLK1;CKAP2;SEPTIN12;CDCA8;KIF23;SEPTIN3;CENPA;AURKB;CIT;CECR2;ANLN;ESPL1;RACGAP1;KIF4B;KIF4A;STMN1;NUSAP1;SPIRE2;BIRC5;TRIM36;KIF20A;ECT2;CEP55
GO_Biological_Process_2023,Mitotic Spindle Elongation (GO:0000022),7/10,4.500696549333072e-05,0.0110717135113593,0,0,16.059148264984227,160.73108950585646,RACGAP1;KIF4B;PRC1;KIF4A;BIRC5;CDCA8;KIF23
GO_Biological_Process_2023,Mitotic Spindle Midzone Assembly (GO:0051256),7/10,4.500696549333072e-05,0.0110717135113593,0,0,16.059148264984227,160.73108950585646,RACGAP1;KIF4B;PRC1;KIF4A;BIRC5;CDCA8;KIF23
GO_Biological_Process_2023,Regulation Of Cell Cycle Process (GO:0010564),33/130,6.336610801963324e-05,0.0146138086620279,0,0,2.3529798332443423,22.74527112186112,CDCA2;KIF11;MKI67;FBXO43;PKMYT1;AURKB;AURKA;RACGAP1;CHEK1;DPF1;SIX3;RCC1;NEK2;FBXO5;FSD1;ECT2;BUB1;RAB11FIP4;SPAG5;PLK1;ACTL6A;HMGA2;CDC25C;KNSTRN;MYO19;DBF4;PRC1;KIF2C;KIF20A;CEP85;INSM1;KIF20B;MCM2
GO_Biological_Process_2023,Extracellular Structure Organization (GO:0043062),29/109,6.968691248522042e-05,0.015126159239439,0,0,2.505633452665076,23.982665648696084,COL13A1;COL11A1;DMP1;ADAMTS4;ADAMTS14;IBSP;COL10A1;ADAMTS6;POSTN;COL24A1;MMP1;COL22A1;APLP1;MMP3;TEX14;NPNT;MMP9;MMP10;ADAMTS20;COL1A1;MMP12;MMP11;COL3A1;COL1A2;MMP13;SPINT1;COL5A1;COL5A2;MATN3
GO_Biological_Process_2023,DNA Replication Checkpoint Signaling (GO:0000076),9/17,7.951243424895471e-05,0.0163000490210357,0,0,7.746694948697711,73.12567950454287,CDT1;CDC45;ORC1;TIMELESS;HUS1B;CDC6;CLSPN;DNA2;TICRR
GO_Biological_Process_2023,Mitotic Metaphase Plate Congression (GO:0007080),17/50,8.666905969477722e-05,0.0168320436986172,0,0,3.553444180522565,33.236833139634975,CDT1;CDCA5;KIF14;CDCA8;KIF22;NDC80;CENPE;CCNB1;KIF18A;PSRC1;KIFC1;NUF2;CHMP4C;RRS1;KIF2C;SPDL1;CEP55
GO_Biological_Process_2023,Centromere Complex Assembly (GO:0034508),8/14,9.944654459146852e-05,0.0183478874771259,0,0,9.178698224852072,84.58987592283047,CENPE;CENPF;CENPW;MIS18A;CENPI;HJURP;OIP5;DLGAP5
GO_Biological_Process_2023,Protein Localization To Kinetochore (GO:0034501),7/11,0.00011011462888735916,0.0193487133616359,0,0,12.043671135646688,109.76588208239328,MTBP;ZWILCH;CDK1;KNTC1;TTK;KNL1;SPDL1
GO_Biological_Process_2023,CENP-A Containing Chromatin Assembly (GO:0034080),5/6,0.00017769353149402103,0.0285082230962146,0,0,34.3892828999212,296.96694074669966,CENPW;MIS18A;CENPI;HJURP;OIP5
GO_Biological_Process_2023,Chromatin Remodeling At Centromere (GO:0031055),5/6,0.00017769353149402103,0.0285082230962146,0,0,34.3892828999212,296.96694074669966,CENPW;MIS18A;CENPI;HJURP;OIP5
GO_Biological_Process_2023,Regulation Of Cyclin-Dependent Protein Kinase Activity (GO:1904029),17/53,0.00019548379379725968,0.0300556332963286,0,0,3.256762998152547,27.81286373192629,BLM;CDKN2A;CCNF;CDC6;CDC25C;PKMYT1;CDC25A;TTBK1;CCNA2;CCNB2;CCNB1;CCNE2;CCNE1;CCNP;CDK5R2;CDK5R1;CDKN3
GO_Biological_Process_2023,External Encapsulating Structure Organization (GO:0045229),28/110,0.00020933015340021693,0.030897130641872,0,0,2.3590166319158223,19.98464027669278,COL13A1;COL11A1;DMP1;ADAMTS4;ADAMTS14;IBSP;COL10A1;ADAMTS6;POSTN;COL24A1;MMP1;COL22A1;APLP1;MMP3;NPNT;MMP9;MMP10;ADAMTS20;COL1A1;MMP12;MMP11;COL3A1;COL1A2;MMP13;SPINT1;COL5A1;COL5A2;MATN3
GO_Biological_Process_2023,Positive Regulation Of DNA-directed DNA Polymerase Activity (GO:1900264),7/12,0.0002351798117364447,0.0313447206234042,0,0,9.634384858044164,80.49682872547396,GINS1;GINS2;PCNA;RFC4;RFC2;DSCC1;GINS4
GO_Biological_Process_2023,Regulation Of DNA-directed DNA Polymerase Activity (GO:1900262),7/12,0.0002351798117364447,0.0313447206234042,0,0,9.634384858044164,80.49682872547396,GINS1;GINS2;PCNA;RFC4;RFC2;DSCC1;GINS4
GO_Biological_Process_2023,Regulation Of Nuclear Division (GO:0051783),9/19,0.0002378461185515773,0.0313447206234042,0,0,6.196645619573796,51.70410868541702,CDCA2;RCC1;NEK2;FBXO5;CDC25C;FBXO43;MKI67;PKMYT1;KIF20B
GO_Biological_Process_2023,Mitotic Cell Cycle Phase Transition (GO:0044772),28/111,0.00024647446243614065,0.0313617505651503,0,0,2.330460609834966,19.362054419956856,TRIM71;BRSK1;BRSK2;CCNF;CAMK2A;PKMYT1;FOXM1;AURKA;CCNB2;CCNB1;E2F1;RCC1;E2F3;UBE2C;PLK1;CDC7;CDC25C;CDC25A;CCNA2;MELK;DBF4;CCNE2;CCNE1;UBE2S;CDK1;TACC3;CCNP;CDKN3
GO_Biological_Process_2023,Positive Regulation Of Cell Cycle Process (GO:0090068),29/118,0.0003108921725507107,0.0382397372237374,0,0,2.2510882876118457,18.17993402126663,FEN1;NCAPG2;KIF14;CDCA8;NCAPG;SMC4;NCAPH;AURKB;AURKA;RACGAP1;RAD21;NUSAP1;ECT2;E2F7;E2F8;GEN1;PLK4;STIL;SPAG5;CDC7;KIF23;CDC6;NDC80;CIT;DBF4;BIRC5;KIF20B;RHNO1;MAD2L1
GO_Biological_Process_2023,Chromosome Condensation (GO:0030261),12/32,0.0003349544168056104,0.0386273403037562,0,0,4.13362307388384,33.07525159617011,TOP2A;H1-5;H1-4;H1-6;CDCA5;PLK1;NUSAP1;NCAPG;SMC4;NCAPH;H1-3;H1-2
GO_Biological_Process_2023,Extracellular Matrix Organization (GO:0030198),39/176,0.0003349796449106236,0.0386273403037562,0,0,1.9690538933327115,15.75526813872998,PRSS1;COL13A1;COL11A1;COL12A1;SCX;KLK4;NOXO1;DMP1;LOXL1;ADAMTS4;ADAMTS14;IBSP;CREB3L1;COL10A1;ADAMTS6;POSTN;COL24A1;MMP1;COL22A1;APLP1;MMP3;P3H4;NPNT;MMP9;MMP10;ADAMTS20;COL1A1;GREM1;MMP12;MMP11;COL3A1;COL1A2;MMP13;SPINT1;COL5A1;COL5A2;TLL2;ADAM8;MATN3
GO_Biological_Process_2023,DNA Unwinding Involved In DNA Replication (GO:0006268),9/20,0.0003837923872911111,0.0429149669425515,0,0,5.632991318074191,44.30577953803677,GINS1;RECQL4;GINS2;CDC45;RAD51;GINS4;HMGA1;MCM4;MCM2
GO_Biological_Process_2023,Metaphase Plate Congression (GO:0051310),16/51,0.0003966240252076629,0.0430453721475375,0,0,3.151698795861835,24.685749417776023,CDCA5;KIF14;CDCA8;KIF22;NDC80;CENPE;CCNB1;CENPF;KIF18A;PSRC1;KIFC1;CHMP4C;RRS1;KIF2C;SPDL1;CEP55
GO_Biological_Process_2023,Columnar/Cuboidal Epithelial Cell Differentiation (GO:0002065),6/10,0.0005580201758848968,0.0571970680282019,0,0,10.319077650768625,77.30140190319686,PYY;GATA5;GATA4;SOX11;ROS1;SOX4
GO_Biological_Process_2023,Protein Localization To Condensed Chromosome (GO:1903083),6/10,0.0005580201758848968,0.0571970680282019,0,0,10.319077650768625,77.30140190319686,MTBP;ZWILCH;CDK1;TTK;KNL1;SPDL1
GO_Biological_Process_2023,DNA-templated DNA Replication (GO:0006261),19/69,0.0007459744563192632,0.0743958309140022,0,0,2.6207052297939777,18.871224534159108,GINS1;WDHD1;PRIM2;GINS2;BLM;RFC4;RFC2;GINS4;HMGA1;MCM10;RECQL4;CDC45;ORC6;RAD51;ORC1;POLE2;MCM4;DNA2;MCM2
GO_Biological_Process_2023,protein-DNA Complex Assembly (GO:0065004),17/59,0.0007953785481626144,0.0760627137315854,0,0,2.790549711571089,19.915294905632862,H2AX;H2BC9;H2BC8;H4C9;H2BC17;MACROH2A1;H2BC13;CHAF1B;H2BC14;H2BC15;RAD51;H3C14;H2BC21;H2BC11;H3C1;H3-3A;ASF1B
GO_Biological_Process_2023,Nucleosome Assembly (GO:0006334),16/54,0.0008039148605777325,0.0760627137315854,0,0,2.902380605252744,20.682414082621225,H2AX;H2BC9;H2BC8;H4C9;H2BC17;MACROH2A1;H2BC13;CHAF1B;H2BC14;H2BC15;H3C14;H2BC21;H2BC11;H3C1;H3-3A;ASF1B
GO_Biological_Process_2023,Positive Regulation Of Chromosome Segregation (GO:0051984),8/18,0.00090384446136791,0.0831330486108941,0,0,5.505956607495069,38.59044196402439,CCNB1;RCC2;NCAPG2;CDK1;NCAPG;CDC6;SMC4;NCAPH
GO_Biological_Process_2023,Cell Cycle G2/M Phase Transition (GO:0044839),13/40,0.0009408493195834668,0.0831330486108941,0,0,3.3170838823012736,23.11585386666257,BRSK1;BRSK2;PLK1;FOXM1;PKMYT1;CDC25C;AURKB;CDC25A;AURKA;CCNA2;CCNB1;MELK;CDK1
GO_Biological_Process_2023,Positive Regulation Of DNA Biosynthetic Process (GO:2000573),18/65,0.0009462298215874128,0.0831330486108941,0,0,2.640657257215083,18.386962704524365,CCT3;GINS1;GINS2;RFC4;PCNA;NVL;RFC2;DSCC1;GINS4;CHTF18;GRHL2;MAPK15;AURKB;GREM1;PKIB;NEK2;FGFR4;CCT5
GO_Biological_Process_2023,Protein Localization To Chromatin (GO:0071168),11/31,0.0010127316185983,0.0869065040146044,0,0,3.787657977883097,26.11629577254704,H1-5;H2AC8;H4C9;PARP1;RAD21;LEF1;PLK1;H2BC11;TONSL;CENPA;MACROH2A1
GO_Biological_Process_2023,Regulation Of Cell Cycle Checkpoint (GO:1901976),6/11,0.0010955099225764,0.0918734457797088,0,0,8.254789121009066,56.26906177909632,BARD1;DEPDC1B;RAD51;BRCA1;BRCA2;WDR76
GO_Biological_Process_2023,Centromeric Sister Chromatid Cohesion (GO:0070601),4/5,0.0011716826430237,0.0939893250599522,0,0,27.500590783773134,185.6101335751373,SGO1;BUB1B;MEIKIN;BUB1
GO_Biological_Process_2023,Interleukin-27-Mediated Signaling Pathway (GO:0070106),4/5,0.0011716826430237,0.0939893250599522,0,0,27.500590783773134,185.6101335751373,OAS2;STAT1;MX1;OASL
GO_Biological_Process_2023,Positive Regulation Of Mitotic Sister Chromatid Separation (GO:1901970),7/15,0.0013488008956353,0.1058952192530758,0,0,6.020455441640379,39.786416430274464,CDC20;ESPL1;UBE2C;CDCA8;BIRC5;AURKB;DLGAP5
GO_Biological_Process_2023,DNA Integrity Checkpoint Signaling (GO:0031570),13/42,0.0015629245827472,0.1176977900068827,0,0,3.0879651083549136,19.951949289417325,H2AX;CDT1;HUS1B;CDC6;CAMSAP3;CDC45;CHEK1;E2F1;TIMELESS;INTS7;CLSPN;DNA2;RHNO1
GO_Biological_Process_2023,DNA Recombination (GO:0006310),13/42,0.0015629245827472,0.1176977900068827,0,0,3.0879651083549136,19.951949289417325,BARD1;GEN1;BLM;RMI2;RMI1;XRCC2;HMGB3;BRCA1;RAD54B;RAD51;EXO1;RAD21;RHNO1
GO_Biological_Process_2023,Regulation Of Chromosome Segregation (GO:0051983),10/28,0.0016132403485845,0.1190571377255367,0,0,3.824845374391367,24.59188343340093,RMI2;CDCA2;NCAPG2;NCAPG;KIF2C;CDC6;MKI67;SMC4;BUB1;NCAPH
GO_Biological_Process_2023,Tight Junction Assembly (GO:0120192),15/53,0.0019310422489421,0.1361710338296488,0,0,2.719905479680213,16.998580755185298,ILDR1;LSR;GRHL2;CLDN6;CHAF1B;CLDN4;OCLN;CLDN3;MARVELD2;CLDN14;CLDN9;CLDN7;MARVELD3;CLDN34;ECT2
GO_Biological_Process_2023,G2/M Transition Of Mitotic Cell Cycle (GO:0000086),12/38,0.0019361158111291,0.1361710338296488,0,0,3.1786159316779625,19.857040907607637,CCNA2;BRSK1;BRSK2;CCNB1;MELK;PLK1;CDK1;FOXM1;PKMYT1;CDC25C;CDC25A;AURKA
GO_Biological_Process_2023,Histone Monoubiquitination (GO:0010390),6/12,0.0019558441173364,0.1361710338296488,0,0,6.878596767836027,42.90134996193234,BARD1;DEPDC1B;RAD51;UHRF1;BRCA1;BRCA2
GO_Biological_Process_2023,Extracellular Matrix Disassembly (GO:0022617),13/44,0.0024920281886205,0.1671924366547246,0,0,2.8884100471758254,17.31503145511422,PRSS1;MMP1;HPN;MMP3;KLK4;NOXO1;MMP9;MMP10;ADAMTS4;MMP12;MMP11;MMP13;ADAM8
GO_Biological_Process_2023,Mitotic Spindle Assembly (GO:0090307),13/44,0.0024920281886205,0.1671924366547246,0,0,2.8884100471758254,17.31503145511422,CDCA8;KIF23;KIF11;AURKB;TPX2;RACGAP1;KIFC2;KIF4B;KIFC1;PRC1;KIF4A;BIRC5;MISP
GO_Biological_Process_2023,Kinetochore Assembly (GO:0051382),5/9,0.0026747386466115,0.1762461715356522,0,0,8.59584318360914,50.92094642862862,CENPE;CENPF;CENPW;KNTC1;DLGAP5
GO_Biological_Process_2023,Chromosome Organization (GO:0051276),13/45,0.0031030938582873,0.1944741760191889,0,0,2.7979866600790517,16.159368055778785,TOP2A;CENPW;H4C9;CDCA8;H1-3;H1-2;H1-5;H1-4;H1-6;NUF2;H3C1;RAE1;H3-3A
GO_Biological_Process_2023,Norepinephrine Biosynthetic Process (GO:0042421),4/6,0.0031596731182196,0.1944741760191889,0,0,13.749507680189051,79.15985770331133,MOXD1;TH;GATA3;INSM1
GO_Biological_Process_2023,Microtubule Depolymerization (GO:0007019),7/17,0.0032361403476685,0.1944741760191889,0,0,4.815812302839117,27.610852612557768,KIF18A;KIF18B;STMN1;KIF14;KIF24;STMND1;KIF2C
GO_Biological_Process_2023,Regulation Of Mitotic Cell Cycle Spindle Assembly Checkpoint (GO:0090266),7/17,0.0032361403476685,0.1944741760191889,0,0,4.815812302839117,27.610852612557768,GEN1;CCNB1;CDCA8;BIRC5;AURKB;NDC80;MAD2L1
GO_Biological_Process_2023,Positive Regulation Of Chromosome Separation (GO:1905820),6/13,0.0032435079364724,0.1944741760191889,0,0,5.895602229855284,33.78828498696441,NCAPG2;CDCA8;NCAPG;BIRC5;SMC4;NCAPH
GO_Biological_Process_2023,Regulation Of Protein Serine/Threonine Kinase Activity (GO:0071900),25/112,0.0032675877813522,0.1944741760191889,0,0,1.982279313083728,11.34597854241852,BLM;SRC;CCNF;PKMYT1;MACROH2A1;SLC8A2;PYCARD;TCL1B;CCNB2;CCNB1;CDKN2A;HMGA2;CDC6;CDC25C;CDC25A;CCNA2;CCNE2;IFNG;CCNE1;TRIB3;CCNP;CDK5R2;EZH2;CDK5R1;CDKN3
GO_Biological_Process_2023,Cellular Component Disassembly (GO:0022411),13/46,0.0038307194482411,0.2174669963693797,0,0,2.713043478260869,15.09728022744532,PRSS1;MMP1;MMP3;PLAAT1;KLK4;NOXO1;MMP9;MMP10;ADAMTS4;MMP12;MMP11;MMP13;ADAM8
GO_Biological_Process_2023,Mitotic G2/M Transition Checkpoint (GO:0044818),13/46,0.0038307194482411,0.2174669963693797,0,0,2.713043478260869,15.09728022744532,BARD1;BRSK1;BLM;PLK1;HUS1B;BRCA1;CDC6;TICRR;DEPDC1B;ORC1;CHEK1;CDK1;CLSPN
GO_Biological_Process_2023,Replication Fork Processing (GO:0031297),13/46,0.0038307194482411,0.2174669963693797,0,0,2.713043478260869,15.09728022744532,BARD1;GEN1;BLM;PCNA;CENPX;PARP1;TONSL;BRCA1;BRCA2;TRAIP;RAD51;EME1;DNA2
GO_Biological_Process_2023,Bicellular Tight Junction Assembly (GO:0070830),13/47,0.0046903368338542,0.2525786862651146,0,0,2.633096954196698,14.119326458496708,GRHL2;CLDN6;CHAF1B;CLDN4;OCLN;CLDN3;MARVELD2;CLDN14;CLDN9;MARVELD3;CLDN34;CLDN7;ECT2
GO_Biological_Process_2023,Epithelial Cell Development (GO:0002064),7/18,0.0047203332222057,0.2525786862651146,0,0,4.37776025236593,23.446740561368745,CLDN3;RAB25;WNT7B;SIX3;GRHL2;SIPA1L3;ROS1
GO_Biological_Process_2023,Kinetochore Organization (GO:0051383),5/10,0.0047914655931051,0.2525786862651146,0,0,6.876280535855004,36.72565698525717,CENPE;CENPF;CENPW;NUF2;DLGAP5
GO_Biological_Process_2023,Mitotic DNA Replication (GO:1902969),5/10,0.0047914655931051,0.2525786862651146,0,0,6.876280535855004,36.72565698525717,GINS1;LIG1;MCM4;TK1;MCM2
GO_Biological_Process_2023,Positive Regulation Of DNA-templated DNA Replication (GO:2000105),5/10,0.0047914655931051,0.2525786862651146,0,0,6.876280535855004,36.72565698525717,CDT1;DBF4;CDC7;E2F7;E2F8
GO_Biological_Process_2023,Collagen Fibril Organization (GO:0030199),12/42,0.0048761582307927,0.2534228714313394,0,0,2.7541683129197945,14.661533033670189,COL1A1;GREM1;COL3A1;COL1A2;COL5A1;COL11A1;COL12A1;COL5A2;SCX;TLL2;P3H4;LOXL1
GO_Biological_Process_2023,Double-Strand Break Repair Via Homologous Recombination (GO:0000724),24/111,0.0059501092401717,0.3049430985588012,0,0,1.9022326867530903,9.747697888573198,GEN1;GINS2;BLM;FEN1;RMI2;RMI1;XRCC2;GINS4;TONSL;HUS1B;LIG3;CDC7;FANCB;BRCA1;BRCA2;RAD54B;RAD51AP1;RECQL4;PPP4C;CDC45;RAD51;RAD21;MCM4;MCM2
GO_Biological_Process_2023,Kidney Mesenchyme Development (GO:0072074),4/7,0.0066307640017423,0.3136861431593502,0,0,9.165813312327687,45.97604264549172,SIX4;WT1;SIX2;PAX2
GO_Biological_Process_2023,Negative Regulation Of DNA-templated DNA Replication (GO:2000104),4/7,0.0066307640017423,0.3136861431593502,0,0,9.165813312327687,45.97604264549172,CDT1;TIMELESS;LIG3;FBXO5
GO_Biological_Process_2023,Norepinephrine Metabolic Process (GO:0042415),4/7,0.0066307640017423,0.3136861431593502,0,0,9.165813312327687,45.97604264549172,MOXD1;TH;GATA3;INSM1
GO_Biological_Process_2023,Positive Regulation Of Chromosome Condensation (GO:1905821),4/7,0.0066307640017423,0.3136861431593502,0,0,9.165813312327687,45.97604264549172,NCAPG2;NCAPG;SMC4;NCAPH
GO_Biological_Process_2023,Regulation Of Chromosome Condensation (GO:0060623),4/7,0.0066307640017423,0.3136861431593502,0,0,9.165813312327687,45.97604264549172,NCAPG2;NCAPG;SMC4;NCAPH
GO_Biological_Process_2023,Tryptophan Catabolic Process (GO:0006569),4/7,0.0066307640017423,0.3136861431593502,0,0,9.165813312327687,45.97604264549172,IL4I1;TDO2;KMO;IDO1
GO_Biological_Process_2023,Mitotic Chromosome Condensation (GO:0007076),6/15,0.0075514149113167,0.3377396345971326,0,0,4.584942845880962,22.402123946807656,CDCA5;PLK1;NUSAP1;NCAPG;SMC4;NCAPH
GO_Biological_Process_2023,Sympathetic Nervous System Development (GO:0048485),6/15,0.0075514149113167,0.3377396345971326,0,0,4.584942845880962,22.402123946807656,NELL2;GDNF;SOX11;GATA3;INSM1;SOX4
GO_Biological_Process_2023,Catecholamine Biosynthetic Process (GO:0042423),5/11,0.0078714386383071,0.3377396345971326,0,0,5.729905437352246,27.75860959078105,MOXD1;TH;PAH;GATA3;INSM1
GO_Biological_Process_2023,Double-Strand Break Repair Via Break-Induced Replication (GO:0000727),5/11,0.0078714386383071,0.3377396345971326,0,0,5.729905437352246,27.75860959078105,GINS2;GINS4;MCM4;CDC7;MCM2
GO_Biological_Process_2023,Histone H2A Ubiquitination (GO:0033522),5/11,0.0078714386383071,0.3377396345971326,0,0,5.729905437352246,27.75860959078105,BARD1;DEPDC1B;RAD51;BRCA1;BRCA2
GO_Biological_Process_2023,Positive Regulation Of Mitotic Cell Cycle Spindle Assembly Checkpoint (GO:0090267),5/11,0.0078714386383071,0.3377396345971326,0,0,5.729905437352246,27.75860959078105,GEN1;BIRC5;CDCA8;NDC80;MAD2L1
GO_Biological_Process_2023,Positive Regulation Of Spindle Checkpoint (GO:0090232),5/11,0.0078714386383071,0.3377396345971326,0,0,5.729905437352246,27.75860959078105,GEN1;BIRC5;CDCA8;NDC80;MAD2L1
GO_Biological_Process_2023,Tyrosine Metabolic Process (GO:0006570),5/11,0.0078714386383071,0.3377396345971326,0,0,5.729905437352246,27.75860959078105,IL4I1;SLC45A2;TH;IYD;PAH
GO_Biological_Process_2023,Regulation Of Cyclin-Dependent Protein Serine/Threonine Kinase Activity (GO:0000079),18/79,0.0092311998367595,0.3915301999729066,0,0,2.032968673916572,9.52479620973637,BLM;CDKN2A;CCNF;PLK1;CDC6;CDC25C;PKMYT1;CDC25A;CCNA2;CCNB2;CCNB1;PSRC1;CCNE2;CCNE1;CCNP;CDK5R2;CDK5R1;CDKN3
GO_Biological_Process_2023,Mitotic G2 DNA Damage Checkpoint Signaling (GO:0007095),9/30,0.0100241002424092,0.4156059538706742,0,0,2.948923215695118,13.573194847510791,BRSK1;BLM;DEPDC1B;CHEK1;PLK1;CDK1;BRCA1;CLSPN;TICRR
GO_Biological_Process_2023,Positive Regulation Of Interleukin-10 Production (GO:0032733),9/30,0.0100241002424092,0.4156059538706742,0,0,2.948923215695118,13.573194847510791,PYCARD;CLEC7A;TNFSF4;IL12B;ISG15;NOD2;TIGIT;PRKCZ;INAVA
GO_Biological_Process_2023,Regulation Of Cytokinesis (GO:0032465),18/80,0.0105314864535041,0.4317909445936706,0,0,2.000063877355477,9.107062456489912,PLK1;KIF14;KIF23;CDC6;MYO19;AURKB;CIT;AURKA;RACGAP1;PRC1;CHMP4C;KIF20A;FSD1;KIF20B;ECT2;E2F7;RAB11FIP4;E2F8
GO_Biological_Process_2023,Nucleosome Organization (GO:0034728),17/75,0.0118003758393596,0.4561407297753494,0,0,2.0188863406776423,8.963096043852687,H2AX;H2BC9;H2BC8;H4C9;HMGA1;H2BC17;MACROH2A1;H2BC13;CHAF1B;H2BC14;H2BC15;H3C14;H2BC21;H2BC11;H3C1;H3-3A;ASF1B
GO_Biological_Process_2023,Endochondral Ossification (GO:0001958),4/8,0.011933769139494,0.4561407297753494,0,0,6.873966128397007,30.4405558099416,COL13A1;DLX5;SCX;FGFR3
GO_Biological_Process_2023,Intestinal Epithelial Cell Differentiation (GO:0060575),4/8,0.011933769139494,0.4561407297753494,0,0,6.873966128397007,30.4405558099416,PYY;SRC;GATA5;GATA4
GO_Biological_Process_2023,Positive Regulation Of Ubiquitin Protein Ligase Activity (GO:1904668),4/8,0.011933769139494,0.4561407297753494,0,0,6.873966128397007,30.4405558099416,CDC20;UBE2C;UBE2S;PLK1
