Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2023,Cell-Cell Adhesion Via Plasma-Membrane Adhesion Molecules (GO:0098742),62/172,6.75860933532416e-06,0.0179602567822335,0,0,2.0884238684903136,24.8620458617867,PTPRT;ROBO3;TENM1;ROBO4;TENM2;PTPRS;TENM3;PTPRM;CLDN2;TRO;CDH5;CDH4;MPZ;HMCN2;LGALS7;SCARF1;GRID2;TGFBR2;CLDN11;CLDN5;CLDN10;CLDN8;CDH10;IL1RAPL1;CDH12;CDHR3;CLDN19;PECAM1;CDH13;CLDN18;DSG1;DSCAML1;CRB1;NLGN1;AMIGO1;AMIGO2;NEXN;SLITRK2;CDH22;SLITRK3;CDH23;LRRC4C;LRRC4B;CADM3;CADM2;CNTN6;L1CAM;PCDHB11;SELE;SELP;SDK1;LRFN5;CD209;FAT2;PCDHB5;ESAM;PCDHB4;CNTN4;FAT4;NECTIN3;ADGRL3;CBLN1
GO_Biological_Process_2023,Adenylate Cyclase-Modulating G Protein-Coupled Receptor Signaling Pathway (GO:0007188),59/163,9.634157105445254e-06,0.0179602567822335,0,0,2.101338902975137,24.270875650680487,CHRM2;GLP1R;VIPR1;VIPR2;ADM;ADRA1D;PTH1R;ADRA1B;AKAP12;ADGRE3;GPER1;FFAR3;LHCGR;AVPR2;GLP2R;NPY1R;PTH2R;ADRA2A;ADGRF1;ADRB3;ADGRB3;ADGRF5;PTGER4;PTGFR;ADCYAP1R1;RAMP2;RAMP3;PTGER3;ADCY4;ADRB2;ADCY8;CRHR1;ADCY6;GNAI1;PTHLH;CRHR2;ADCY5;ADGRG3;ADGRG4;ADGRG2;CALCR;GRK5;CNR1;DRD1;P2RY12;PDE2A;SCTR;OPRK1;TSHR;MARCO;ADGRD1;GNAL;ADM5;ADGRD2;ADGRL4;VIP;ADGRL2;ADGRL3;PF4
GO_Biological_Process_2023,Adenylate Cyclase-Activating G Protein-Coupled Receptor Signaling Pathway (GO:0007189),43/110,1.7757608509885983e-05,0.0179602567822335,0,0,2.37385362344902,25.966864287775717,GLP1R;PTGER4;PTGFR;RAMP2;RAMP3;PTGER3;ADCY4;ADRB1;ADM;ADRA1D;ADRB2;PTH1R;ADRA1B;ADCY8;CRHR1;ADCY6;PTHLH;ADCY5;ADGRG3;ADGRG4;ADGRG2;CALCR;GNG2;ADGRE3;GPER1;DRD1;DRD2;LHCGR;ADRA2B;ADRA2A;TSHR;ADGRD1;ADGRF1;ADRB3;ADGRB3;ADM5;ADGRD2;ADGRF5;ADGRL4;VIP;ADGRL2;ADGRL3;PF4
GO_Biological_Process_2023,Chloride Transport (GO:0006821),33/77,1.808961129606711e-05,0.0179602567822335,0,0,2.771623851048786,30.266611240427338,GABRB3;CLIC5;GABRB1;TTYH1;CLCNKB;CLCNKA;SLC1A3;SLC4A1;SLC5A1;SLC1A7;CLCN1;GLRA3;SLC17A7;CLIC2;GABRE;GABRA2;SLC12A4;GABRA4;ANO6;ANO4;ANO5;GABRG3;ANO2;ANO3;GABRG1;CLCN6;CLCN4;GLRB;FXYD1;SLC26A7;NMUR1;CFTR;SLC26A5
GO_Biological_Process_2023,Ethanol Oxidation (GO:0006069),7/7,2.034004165598368e-05,0.0179602567822335,0,0,110068.0,1189055.7016299907,ADH4;ACSS2;ADH1C;ADH1B;ADH1A;ADH7;ADH6
GO_Biological_Process_2023,Regulation Of Angiogenesis (GO:0045765),69/205,2.9853766150585062e-05,0.0219673962591388,0,0,1.8798710832086576,19.586751957169508,SEMA5A;HSPB6;PDE3B;PTPRM;PRL;ISM1;FGF1;FGF2;AQP1;CDH5;BMPER;ADGRA2;HYAL1;ADAMTS1;CCN6;STAB1;KDR;EMILIN2;ITGB8;CD34;HOXA5;PPP1R16B;SEMA6A;PTGIS;ANXA3;SERPINF1;SPINK5;PRKCA;NRG1;DCN;CLDN5;SFRP1;TNMD;RHOJ;COL4A3;APLNR;PPARG;PRKD1;ANGPTL4;RAPGEF3;EPHA2;FOXC1;RAMP2;NPR1;CHRNA7;ECSCR;TWIST1;KLK3;SEMA3E;FOXO4;RRAS;CNMD;SASH1;ANGPT4;TNFSF12;DAB2IP;VEGFB;VEGFD;KLF4;SMOC2;FGF16;IL6;RGCC;LEP;CNTN1;SPRY2;TEK;NODAL;PF4
GO_Biological_Process_2023,Regulation Of Endothelial Cell Proliferation (GO:0001936),37/93,4.255148456200562e-05,0.0268378291916078,0,0,2.442102247834732,24.5792604807068,SEMA5A;FLT4;ITGB3;PTPRM;PRL;FGF2;ATOH8;KDR;CNMD;PPP1R16B;STAT5A;CCL24;EGFL7;EGR3;ANGPT1;CAV2;EGF;CAV1;TIE1;TNFSF12;VEGFB;PRKCA;VEGFD;PROX1;BMP4;FGF16;NR4A1;BMP2;RGCC;TNMD;LEP;CNTN1;CDH13;ANG;PRKD1;TEK;VIP
GO_Biological_Process_2023,Muscle Organ Development (GO:0007517),26/58,5.42177463690323e-05,0.0299214187774097,0,0,2.999941176470588,29.466929043730048,CHODL;TAGLN;CTF1;MSTN;LAMA2;FHL1;TCF21;SGCE;SGCA;CAPN3;DMD;SOX6;SGCG;MEF2C;EGR3;CAV3;IGF1;KY;POU6F1;MYH3;DES;MYMX;ITGA7;MKX;UTRN;HBEGF
GO_Biological_Process_2023,Prostanoid Metabolic Process (GO:0006692),11/16,6.239496295847502e-05,0.030608195717963,0,0,8.108276670574444,78.50454560185636,HPGDS;GSTM1;HPGD;AKR1C1;GSTP1;GSTA1;AKR1C3;AKR1C2;AKR1C4;CYP4F8;CES1
GO_Biological_Process_2023,Positive Regulation Of Epithelial Cell Proliferation (GO:0050679),45/123,7.778252556539288e-05,0.0343409850371209,0,0,2.1334290856862355,20.1856393226892,SEMA5A;YAP1;FLT4;ITGB3;LAMC1;PTN;FGF2;EGFR;TGM1;FGF7;FGF9;HYAL1;MYC;KDR;SCN5A;PPP1R16B;STAT5A;OSR2;CCL24;EGFL7;EGR3;EGF;ODAM;TNFSF12;VEGFB;PRKCA;VEGFD;IGF1;PROX1;BMP6;BMP5;BMP4;NR4A1;SFRP1;BMP2;NR4A3;CNTN1;CDH13;ANG;PRKD1;TEK;VIP;LACRT;NODAL;FGF10
GO_Biological_Process_2023,Positive Regulation Of Fatty Acid Oxidation (GO:0046321),9/12,0.00010774708959283427,0.0432457636865784,0,0,11.052964612139675,100.97683231073556,ABCD2;NR4A3;IRS1;TWIST1;IRS2;MLYCD;PPARA;PPARGC1A;PLIN5
GO_Biological_Process_2023,Prostaglandin Metabolic Process (GO:0006693),16/30,0.00012042174250899692,0.0443051660981017,0,0,4.214621059691482,38.03489182029538,EDN1;GSTM1;PTGIS;HPGD;GSTP1;AKR1C1;AKR1C3;AKR1C2;PLA2G4A;AKR1C4;PTGS2;CYP4F8;HPGDS;GSTA1;PTGDS;CES1
GO_Biological_Process_2023,Transmembrane Receptor Protein Tyrosine Kinase Signaling Pathway (GO:0007169),87/284,0.00015196168485567276,0.0516085260490611,0,0,1.6369304184393982,14.391699313920569,EPHB6;PTPRT;ALK;CSF1;IRS1;FLT4;IRS4;IRS2;PLAT;FGF1;FGF2;GHR;FGF7;FGF8;FGF9;KDR;PDK4;EPHB1;PDK2;EPHA5;EPHA4;PDGFRA;EPHA7;EPHA6;HGF;NRG1;NGF;GFRA2;DOK5;GFRAL;KIT;TYRO3;COL4A6;ROR1;PRKD1;MET;EPHA3;GPLD1;ANGPTL1;RHOQ;EPHA2;DDR2;SHC4;FOXC1;SHC2;SHC3;ARHGEF28;PDGFA;NEDD9;PIK3R1;ADRB2;FOXO4;EFNA5;EGFR;FOXO1;ART4;NTF4;SOCS2;EFNB1;EFNB3;FLRT2;PDGFD;NTF3;FGF20;ALKAL2;ZNF106;FYN;PAK3;KL;NTRK2;ANGPT1;CAV2;RARRES2;NTRK3;TIE1;IGF2;VEGFB;VEGFD;IGF1;SORBS1;MERTK;FGF17;FGF16;GH1;NR4A3;TEK;FGFR1
GO_Biological_Process_2023,Metal Ion Transport (GO:0030001),57/171,0.00018781336355734485,0.0592282857218341,0,0,1.8499644465513156,15.87280934446029,RYR1;KCNK7;KCNC4;CSN2;PKD2;CLU;SLC4A4;RYR3;AQP1;SCN11A;SCN9A;SCN5A;KCNH3;KCNH4;KCND3;CACNA2D1;TRPC1;KCNAB1;KCNK17;SCNN1B;KCNMA1;KCNQ4;SCN4A;SGK1;SCN4B;RAMP2;RAMP3;CHRNA7;KCNA1;KCNA2;ITPR1;KCNA4;ATP1A2;KCNA5;SLC5A1;KCNA6;SLC5A4;CCL8;KCNMB1;KCNMB2;CDH23;SCN7A;FYN;SLC17A7;SCN3B;SCN3A;KCNJ2;KCNJ8;KCNIP2;KCNJ12;CAV1;KCNB2;KCNJ16;KCNS1;NMUR1;SCN2A;KCNK3
GO_Biological_Process_2023,Regulation Of Peptidyl-Tyrosine Phosphorylation (GO:0050730),34/90,0.00027794969041024286,0.0779081868415813,0,0,2.2425069037515994,18.36180446857177,CSF3;ITGB3;PDGFA;EFNA5;EGFR;IL22RA2;GHR;FGF7;RELN;NTF3;ENPP2;PLCG2;FYN;IL6R;ANGPT4;PRNP;EPHA7;DMTN;ANGPT1;HGF;IGF2;LIF;NRG1;IGF1;BMP6;BST1;GH1;SFRP1;IL6;BANK1;PECAM1;CSPG4;LACRT;FGF10
GO_Biological_Process_2023,Negative Regulation Of Peptide Hormone Secretion (GO:0090278),11/18,0.0002955637823841586,0.0779081868415813,0,0,5.790889298274996,47.0603909483166,CHGA;PRKN;CRHBP;SFRP1;IRS1;KCNB1;FFAR4;INHBB;CCN3;FAM3D;FOXO1
GO_Biological_Process_2023,Cellular Response To Hormone Stimulus (GO:0032870),35/94,0.000314932104952128,0.0779081868415813,0,0,2.1911805258593477,17.667824887223027,OXTR;RAMP2;THRB;RAMP3;UCP1;ATP1A2;NR3C1;TFPI;GHR;SOCS2;CRHBP;CYP11A1;GPER1;FFAR4;INPP5K;SLIT2;STAT5B;LHCGR;MEF2C;AKR1C1;CAV1;AVPR2;LMO2;ARID5A;AKR1C3;AKR1C2;AVPR1A;AKR1C4;ESR2;GCK;SFRP1;NR4A3;LEP;KLF9;MGARP
GO_Biological_Process_2023,Negative Regulation Of Blood Vessel Morphogenesis (GO:2000181),30/77,0.000335278720269546,0.0779081868415813,0,0,2.3567111975225745,18.85498193285861,FOXC1;NPR1;PDE3B;ECSCR;PTPRM;KLK3;SEMA3E;PRL;FOXO4;ISM1;CCN6;STAB1;CNMD;HOXA5;ANGPT4;SEMA6A;SERPINF1;SPINK5;DAB2IP;NRG1;KLF4;DCN;CLDN5;RGCC;TNMD;COL4A3;SPRY2;PPARG;TEK;PF4
GO_Biological_Process_2023,Positive Regulation Of Endothelial Cell Proliferation (GO:0001938),30/77,0.000335278720269546,0.0779081868415813,0,0,2.3567111975225745,18.85498193285861,SEMA5A;FLT4;ITGB3;FGF2;KDR;PPP1R16B;STAT5A;CCL24;EGFL7;FGFBP1;EGR3;EGF;TNFSF12;IGF2;VEGFB;PRKCA;VEGFD;PROX1;BMP4;NR4A1;BMP2;AGTR1;APLNR;CNTN1;CDH13;ANG;PRKD1;TEK;VIP;FGFR1
GO_Biological_Process_2023,Carbon Dioxide Transport (GO:0015670),8/11,0.0003819598834460023,0.084317644270705,0,0,9.822555451421431,77.3054265262574,HBZ;HBG2;HBG1;HBE1;HBB;AQP5;HBA1;HBD
GO_Biological_Process_2023,Chloride Transmembrane Transport (GO:1902476),21/48,0.0004166710347113767,0.0853854256521011,0,0,2.8692779736258,22.33220315450325,GABRB3;GABRA2;GABRB1;SLC12A4;GABRA4;SLC1A3;SLC4A1;ANO6;SLC5A1;ANO4;SLC1A7;ANO5;GABRG3;CLCN1;ANO2;ANO3;GABRG1;GLRA3;GLRB;GABRE;CFTR
GO_Biological_Process_2023,"Synaptic Transmission, Glutamatergic (GO:0035249)",14/27,0.0004699420742463001,0.0853854256521011,0,0,3.969858860051258,30.42063589357525,GRIA1;GRIA2;UNC13C;GRID2;GRID1;GRIK5;GRIK3;GRIK1;GRIN2B;GRIN2A;CDHR3;SLC17A7;GRIA3;GRIA4
GO_Biological_Process_2023,Regulation Of Macrophage Derived Foam Cell Differentiation (GO:0010743),15/30,0.0004916424143981919,0.0853854256521011,0,0,3.686693264491904,28.08434044825149,CETP;CSF1;ABCA5;ITGB3;ADIPOQ;PLA2G2A;NR1H3;PLA2G5;ALOX15B;AGTR1;PPARG;CD36;APOB;PPARA;PF4
GO_Biological_Process_2023,Regulation Of Potassium Ion Transport (GO:0043266),15/30,0.0004916424143981919,0.0853854256521011,0,0,3.686693264491904,28.08434044825149,KCNE1;KCNIP1;KCNIP2;KCNE5;FHL1;KCNA5;ANK2;KCNAB1;ADRA2A;DPP6;CASQ2;DRD1;NOS1;DRD2;VIP
GO_Biological_Process_2023,Regulation Of Trans-Synaptic Signaling (GO:0099177),17/36,0.0004953650229643768,0.0853854256521011,0,0,3.299328975173317,25.108604991550767,CX3CR1;GRIA1;NLGN4Y;GRIA2;NLGN1;GRID2;NLGN4X;GRID1;GRIK5;GRIK3;GRIK1;RELN;FABP5;NRG3;LRRC4C;GRIA3;GRIA4
GO_Biological_Process_2023,Cellular Response To Peptide Hormone Stimulus (GO:0071375),33/89,0.0005028360287552956,0.0853854256521011,0,0,2.1760378438436416,16.52754365973164,TRARG1;IRS1;PDE3B;IRS2;SLC2A4;PIK3R1;ADCY8;CRHR1;FOXO1;CRHBP;CYP11A1;GPER1;INPP5K;PCK1;LHCGR;CAV1;ADIPOQ;INHBB;SORBS1;GCK;TSHR;NR4A2;KAT2B;NR4A1;CPEB1;NR4A3;TBC1D4;SCNN1B;PPARG;MGARP;GPLD1;RHOQ;VAMP2
GO_Biological_Process_2023,Sprouting Angiogenesis (GO:0002040),22/52,0.00054054680529972,0.0883894127925282,0,0,2.7054380191192604,20.352819020024967,SEMA5A;CCBE1;RAMP2;EGR3;ANGPT1;FLT4;VEGFB;SEMA3E;VEGFD;FGF2;DLL1;BMP4;NR4A1;BMPER;ADGRA2;KDR;RSPO3;CDH13;SLIT2;TEK;RECK;GPLD1
GO_Biological_Process_2023,Negative Regulation Of Angiogenesis (GO:0016525),32/86,0.0005653624030942006,0.0891455360593177,0,0,2.188012706391594,16.362054439894962,FOXC1;NPR1;PDE3B;ECSCR;PTPRM;KLK3;SEMA3E;PRL;FOXO4;ISM1;CCN6;STAB1;ADAMTS9;CNMD;HOXA5;ANGPT4;SEMA6A;SERPINF1;SPINK5;DAB2IP;NRG1;KLF4;DCN;KLF2;CLDN5;RGCC;TNMD;COL4A3;SPRY2;PPARG;TEK;PF4
GO_Biological_Process_2023,Muscle Contraction (GO:0006936),34/94,0.0007015255559750991,0.1068012182631056,0,0,2.092472104353293,15.19606229562604,RYR1;OXTR;LMOD1;ADRA1D;MYOM2;RYR3;CLCN1;MYLK;CKMT2;SGCA;SCN7A;MYH11;NOS1;APBB1;SNTA1;KCNIP2;KCNJ12;TPM2;TMOD2;TRDN;MYH1;P2RX6;MYH2;MYH3;DES;ASPH;FXYD1;CASQ2;HRC;SSPN;SCN4A;NMUR1;UTRN;CRYAB
GO_Biological_Process_2023,Extracellular Matrix Assembly (GO:0085029),10/17,0.0008594377575454781,0.1264805899854428,0,0,5.263210769539883,37.15422669137111,MFAP4;RAMP2;EFEMP2;TNXB;HAS1;HAS3;MYH11;GAS6;FBLN5;GPM6B
GO_Biological_Process_2023,Regulation Of Endothelial Cell Migration (GO:0010594),32/88,0.0008940429047112422,0.127142206748692,0,0,2.1096001077150937,14.808879684738017,ACVRL1;FLT4;ITGB3;PTPRM;PTN;FGF1;FGF2;DLL4;BMPER;RRAS;ATOH8;KDR;SLIT2;ADAMTS9;SASH1;ANGPT4;EDN1;ANGPT1;ANXA3;EGF;DAB2IP;PRKCA;PROX1;DCN;BMP4;SMOC2;RHOJ;PRKD1;TEK;PLPP3;GPLD1;EPHA2
GO_Biological_Process_2023,Embryonic Organ Morphogenesis (GO:0048562),19/44,0.0009408904367165932,0.127142206748692,0,0,2.8027343199436223,19.531369413590653,MESP1;OSR2;PDGFRA;FOXE1;TCF21;MFAP5;ALDH1A3;HOXA9;EFEMP1;SOX17;HOXA3;RBPMS2;HOXB4;ALX1;HOXD4;HOXD3;DSCAML1;HOXD9;HOXA4
GO_Biological_Process_2023,Positive Regulation Of Cell Differentiation (GO:0045597),83/283,0.0009503268001600992,0.127142206748692,0,0,1.5364798473646557,10.691909431377535,ACVRL1;CSF3;CSF1;TGFB1I1;ADIRF;LAMC1;MEDAG;TMEM100;RPS6KA3;ZFP36;FGF8;BOC;KDR;FFAR4;DPF3;CD36;SOX6;CD34;IL6R;HOXA5;TP63;SOX5;MEF2C;EDN3;TCF15;MMD;HGF;LMO3;SERPINF2;AXIN2;NGF;ADRA2B;TGFBR2;SFRP1;GPRC5B;PCP4;AGTR1;HOXB4;PPARG;PRKD1;DDR2;LTF;YAP1;FOXC1;TNXB;PKDCC;LAMA2;LAMA1;LRP5;TWIST1;PLA2G5;PTN;GDPD5;RANBP3L;BRINP2;RRAS;SMYD1;ALX1;APOB;BRINP3;LAMB2;RARRES2;ZBTB16;PLA2G2A;IGF1;GDF6;ALOX15B;GDF5;BMP6;BMP4;MAPK11;BMP2;IL6;RGCC;FES;VWC2;MYF6;ASB4;HOXD3;CAMK1;FERMT2;PF4;FGFR1
GO_Biological_Process_2023,Monoatomic Anion Transmembrane Transport (GO:0098656),22/54,0.0009985426154175412,0.129663695502013,0,0,2.5360249177244945,17.521938172497205,GABRB3;GABRA2;GABRB1;SLC12A4;GABRA4;SLC1A3;SLC4A1;ANO6;SLC5A1;ANO4;ANO5;GABRG3;SLC1A7;ANO2;CLCN1;ANO3;GABRG1;GLRA3;GLRB;LRRC8C;GABRE;CFTR
GO_Biological_Process_2023,Positive Regulation Of Protein Phosphorylation (GO:0001934),106/377,0.0010801214765823,0.1362496091174642,0,0,1.449483660304229,9.90096160834369,CSF3;CSF1;FGF1;FGF2;FGF7;CCND2;FGF8;FGF9;KDR;ENPP2;LEPR;IL6R;MAP3K5;LIMCH1;HGF;ADIPOQ;MOB3B;MOB3C;APLNR;PRKD1;FAXDC2;CHRNA7;PDGFA;EFNA5;C3;CALCR;PDGFD;PLCG2;FGF20;NIBAN1;PRNP;RBPMS;CAV1;RARRES2;IGF2;LIF;INHBB;IGF1;GDF6;GDF5;BMP6;GDF7;BMP5;BMP4;FGF17;MARCO;BMP3;FGF16;GH1;BMP2;IL6;CSPG4;LACRT;NODAL;FGF10;ACVRL1;TENM1;MSTN;FLT4;ITGB3;LRRK2;ARRB1;CX3CL1;GHR;GPER1;RSPO1;NOS1;MMD;SH2D3C;AXIN2;NGF;TGFBR2;BANK1;CLDN19;PECAM1;PPARG;GAS6;DDR2;CX3CR1;RAMP3;TNXB;PELI2;ITLN1;EGFR;NTF4;RELN;NTF3;LEFTY2;STOX1;SNCA;GDF10;ANGPT4;NTRK2;CCL21;ANGPT1;ODAM;EGF;IL34;NTRK3;VEGFB;VEGFD;SLCO3A1;LEP;NEK10;SPRY2;TEK
GO_Biological_Process_2023,One-Carbon Compound Transport (GO:0019755),16/35,0.0011198588132787,0.1373382405729347,0,0,3.104521868050408,21.09383732029643,HBZ;SLC14A1;SLC14A2;HBG2;HBG1;HBE1;HBB;SLC4A1;AQP5;HBD;HBA1;SLC4A4;CA4;SLC26A7;CFTR;SLC26A5
GO_Biological_Process_2023,Potassium Ion Transport (GO:0006813),41/122,0.0011697400750059,0.1395784440851683,0,0,1.869672190884312,12.622107812526949,KCNE1;KCNK7;SLC24A4;KCNC2;LRRC38;KCNA1;KCNC4;KCNA2;SLC1A3;KCNA4;ATP1A2;KCNA5;KCNA6;PKD2;AQP1;KCNMB1;KCNMB2;SLC17A7;KCNJ2;KCNH3;KCNH4;SLC12A4;KCNH5;KCNJ8;KCND3;KCNB1;KCNIP2;KCNJ12;KCNH8;KCNB2;KCNJ16;ABCC9;KCNAB1;KCNK17;KCNS1;SLC9A9;KCNMA1;KCNQ4;KCNK2;KCNK3;HCN1
GO_Biological_Process_2023,Adenylate Cyclase-Activating Adrenergic Receptor Signaling Pathway (GO:0071880),9/15,0.0013018159830077,0.1418222158571915,0,0,5.525427700960862,36.71091445610004,ADRB3;ADRA1D;ADRB1;ADRB2;DRD1;ADRA1B;DRD2;ADRA2B;ADRA2A
GO_Biological_Process_2023,Gas Transport (GO:0015669),9/15,0.0013018159830077,0.1418222158571915,0,0,5.525427700960862,36.71091445610004,HBZ;HBG2;HBG1;HBE1;HBB;AQP5;HBA1;HBD;CYGB
GO_Biological_Process_2023,Oxygen Transport (GO:0015671),7/10,0.0013157590765166,0.1418222158571915,0,0,8.592722729757163,56.99846458542756,HBZ;HBG2;HBG1;HBE1;HBB;HBA1;HBD
GO_Biological_Process_2023,Positive Regulation Of MAPK Cascade (GO:0043410),89/310,0.001317035300146,0.1418222158571915,0,0,1.4911128714497686,9.88961533666344,TENM1;FLT4;LRRK2;DIRAS2;ADRA1D;ARRB1;HTR2A;FGF1;ADRA1B;FGF2;CX3CL1;GHR;BMPER;GPER1;KDR;FFAR4;CD36;PDGFRA;MEF2C;EDN1;EDN3;SERPINF2;PRKCA;NRG1;MID1;ADRA2B;MTURN;ADRA2A;ADRB3;DOK5;HAND2;GFRAL;KIT;ROR1;GAS6;TLR4;AVPI1;DDR2;CCL14;CCL13;RAMP3;CHRNA7;PELI2;PDGFA;PLA2G5;ADRB2;EGFR;ART4;CALCR;CCL8;PDGFD;NTF3;PLCG2;S100A12;CCL2;ALKAL2;IGFBP6;CCL18;ELANE;CCL16;CCL24;NTRK2;CCL23;CCL21;ANGPT1;CAV2;EGF;IL34;NTRK3;GPR55;PLA2G2A;IGF2;LIF;DAB2IP;IGF1;BMP4;MARCO;GH1;BMP2;IL6;LEP;NEK10;ACKR3;SPRY2;TEK;FERMT2;NODAL;FGF10;FGFR1
GO_Biological_Process_2023,Branching Morphogenesis Of An Epithelial Tube (GO:0048754),18/42,0.0014132554106177,0.1485600628066046,0,0,2.7653828088304366,18.146053272533,CITED1;NOTCH4;TIE1;LRP5;TCF21;SEMA3E;PKD2;FGF2;RASIP1;TGFBR2;DLL4;BMP4;MYC;KDR;SLIT2;MET;EPHA2;FGF10
GO_Biological_Process_2023,Positive Regulation Of Cation Transmembrane Transport (GO:1904064),10/18,0.0015642831785663,0.1598954563016385,0,0,4.605016408813877,29.749914571083707,EDN1;KCNE1;STAC;AMIGO1;KCNE5;AKAP6;ANK2;PDZK1;NOS1;PIRT
GO_Biological_Process_2023,Cellular Response To Metal Ion (GO:0071248),44/135,0.0015935221013073,0.1598954563016385,0,0,1.7861089760900726,11.50577208151851,RYR1;PRKN;CPNE8;NLGN1;CPNE4;MT1L;LRRK2;KCNA1;MT1M;MT1X;AQP2;RASGRP2;PKD2;ADCY8;CLU;RYR3;EGFR;AQP1;CRHBP;MT1DP;CHP2;PLCG2;CAPN3;SCN5A;SLC13A5;SNCA;PRNP;SYT4;SLC13A2;MEF2C;JUN;SYT2;DMTN;AKR1C3;SYT15;FOS;SYT8;F3;BMP6;MT1A;DLG2;RASA4;GPLD1;MT1E
GO_Biological_Process_2023,Neuron Projection Guidance (GO:0097485),41/124,0.0016633740953141,0.1628877112498727,0,0,1.824386566336183,11.674080247316123,EPHB6;SEMA5A;ROBO3;ROBO4;SEMA3C;ARHGEF25;SEMA3D;NRXN1;SEMA3A;MYCBP2;SEMA3B;SEMA3G;NEXN;SEMA3E;EFNA5;EFNB1;EFNB3;RELN;KIF5A;BOC;FYN;SLIT2;ARHGEF40;EPHB1;EPHA5;LGI1;EPHA4;EPHA7;EPHA6;SEMA6A;CNTN6;SEMA6D;L1CAM;NFASC;CXCL12;FEZ1;CNTN1;CNTN4;LGR6;DSCAML1;EPHA3
GO_Biological_Process_2023,Regulation Of Epithelial Cell Proliferation (GO:0050678),32/91,0.0016971313063406,0.1628877112498727,0,0,2.0019489129219314,12.770063597082062,CDKN1C;YAP1;LAMC1;EGFR;EPB41L4B;FGF7;ZFP36;FGF9;HYAL1;MYC;SCN5A;OSR2;KRT4;ANGPT1;TIE1;DAB2IP;IGF1;MCC;GDF5;BMP6;BMP5;TGFBR3;BMP4;FGF16;NR4A1;SFRP1;NR4A3;LEP;PRKD1;LACRT;NODAL;FGF10
GO_Biological_Process_2023,Positive Regulation Of Fatty Acid Beta-Oxidation (GO:0032000),6/8,0.0017816909642524,0.1673652256845632,0,0,11.045901639344262,69.92268245063889,ABCD2;IRS1;TWIST1;IRS2;PPARA;PLIN5
GO_Biological_Process_2023,Chemical Synaptic Transmission (GO:0007268),79/273,0.001870478756809,0.1720450773189966,0,0,1.5068077591013709,9.465104644922322,GABRB3;CHRM2;GABRB1;GRIK5;KCNC4;GRIK3;GRIK1;HTR2A;HTR4;SLC6A2;HAPLN4;CRHBP;RPS6KA3;GRM7;RPS6KA2;MPZ;KIF5A;DLGAP1;DLGAP2;UNC13C;GRID2;NPY5R;GRID1;NPFF;GABRG3;SYN2;GABRG1;SLC5A7;CACNB4;CDHR3;GRIA1;GRIA2;NLGN1;CHRNA2;STXBP1;KCNA1;CHRNA7;NRXN1;SLC1A3;LIN7A;GRIN2A;GLRA3;PTCHD1;KCNMB1;PENK;SNCG;SLC17A7;NPTX1;GABRE;DRD2;PDLIM4;GRIA3;GRIA4;SNCA;GABRA2;NLGN4Y;GABRP;RIC3;SLC12A4;PTPRN2;NLGN4X;KCNIP2;GABRA4;OPRK1;NSG1;PCDHB11;GRIN2B;DLG2;GLRB;PLP1;RIMBP2;PMP22;PCDHB5;PCDHB4;APBA1;PDE7B;KCNK3;SCN2B;CBLN1
GO_Biological_Process_2023,Regulation Of MAP Kinase Activity (GO:0043405),38/114,0.0020457968559246,0.1843304718144371,0,0,1.8461538461538465,11.431325362682744,TENM1;LRRK2;GSTP1;DIRAS2;PDGFA;FGF1;FGF2;EGFR;GHR;RGS2;PDGFD;NTF3;INPP5K;S100A12;ELANE;MEF2C;EDN1;CAV3;EDN3;DUSP1;EGF;IL34;NTRK3;ADIPOQ;DAB2IP;IRAK3;ADRA2A;BMP4;FGF16;GH1;BMP2;KIT;NEK10;SPRY2;PPARG;SPRY1;TLR4;FGFR1
GO_Biological_Process_2023,Elastic Fiber Assembly (GO:0048251),5/6,0.0021991402622063,0.1903765540713901,0,0,18.406696324045893,112.64325306136716,MFAP4;EFEMP2;TNXB;MYH11;FBLN5
GO_Biological_Process_2023,Regulation Of Skeletal Muscle Contraction (GO:0014819),5/6,0.0021991402622063,0.1903765540713901,0,0,18.406696324045893,112.64325306136716,SLC8A3;CAV3;DMD;SCN4A;KCNJ2
GO_Biological_Process_2023,Chemokine-Mediated Signaling Pathway (GO:0070098),22/57,0.0022910621361865,0.1936823654266001,0,0,2.3182080730740817,14.091783571876894,CCL14;CXCL6;CCL13;CCL24;FOXC1;CCL23;CCL21;MPL;GPR75;CXCL1;PPBP;CXCL3;CXCL2;CX3CL1;CXCL5;CCL8;CXCL12;CCL2;CCL18;PF4V1;CCL16;PF4
GO_Biological_Process_2023,Cellular Response To Fatty Acid (GO:0071398),9/16,0.0024128040993121,0.1936823654266001,0,0,4.73577957079246,28.54238094673614,DGAT2;PID1;IRS1;AKR1C3;UCP1;PDK4;AKR1C2;FFAR3;AKR1C4
GO_Biological_Process_2023,Regulation Of Protein Kinase A Signaling (GO:0010738),9/16,0.0024128040993121,0.1936823654266001,0,0,4.73577957079246,28.54238094673614,AKAP12;RAMP3;CALCR;TCIM;LRRK2;ADIPOQ;AKAP7;AKAP6;ADRB2
